SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22014,201600,0021401223,"APR 15, 2015",NOP vs. SAS,W,29,3,3,1.0,0,0,0.0,3,8,0.375,2,2,4,1,1,1,0,2,9,-5,1
22014,201600,0021401208,"APR 13, 2015",NOP @ MIN,W,24,3,6,0.5,0,0,0.0,0,0,0.0,2,4,6,0,1,0,1,2,6,17,1
22014,201600,0021401199,"APR 12, 2015",NOP @ HOU,L,27,5,11,0.455,0,0,0.0,3,4,0.75,4,6,10,0,0,0,1,4,13,-1,1
22014,201600,0021401182,"APR 10, 2015",NOP vs. PHX,W,22,1,5,0.2,0,0,0.0,1,2,0.5,6,12,18,2,0,0,0,0,3,6,1
22014,201600,0021401166,"APR 08, 2015",NOP @ MEM,L,23,2,4,0.5,0,0,0.0,1,4,0.25,1,5,6,2,0,0,0,1,5,-9,1
22014,201600,0021401156,"APR 07, 2015",NOP vs. GSW,W,18,2,5,0.4,0,0,0.0,2,3,0.667,2,8,10,2,0,1,2,3,6,-5,1
22014,201600,0021401146,"APR 04, 2015",NOP @ POR,L,28,1,5,0.2,0,0,0.0,1,3,0.333,4,3,7,1,0,0,1,3,3,5,1
22014,201600,0021401135,"APR 03, 2015",NOP @ SAC,W,34,2,7,0.286,0,0,0.0,0,0,0.0,4,7,11,2,0,0,0,4,4,10,1
22014,201600,0021401123,"APR 01, 2015",NOP @ LAL,W,22,4,7,0.571,0,0,0.0,0,0,0.0,5,5,10,0,0,1,0,0,8,4,1
22014,201600,0021401094,"MAR 29, 2015",NOP vs. MIN,W,25,7,9,0.778,0,0,0.0,1,2,0.5,3,3,6,1,0,0,2,3,15,13,1
22014,201600,0021401083,"MAR 27, 2015",NOP vs. SAC,W,36,1,2,0.5,0,0,0.0,2,4,0.5,3,9,12,0,0,1,2,1,4,4,1
22014,201600,0021401068,"MAR 25, 2015",NOP vs. HOU,L,26,3,5,0.6,0,0,0.0,0,0,0.0,2,4,6,2,1,0,4,1,6,-1,1
22014,201600,0021401018,"MAR 19, 2015",NOP @ PHX,L,18,3,6,0.5,0,0,0.0,0,0,0.0,3,11,14,1,0,0,0,0,6,-4,1
22014,201600,0021401003,"MAR 17, 2015",NOP vs. MIL,W,29,6,8,0.75,0,0,0.0,4,5,0.8,4,7,11,3,1,2,2,4,16,7,1
22014,201600,0021400984,"MAR 15, 2015",NOP vs. DEN,L,24,4,8,0.5,0,0,0.0,2,5,0.4,8,5,13,2,1,0,2,0,10,1,1
22014,201600,0021400947,"MAR 10, 2015",NOP @ BKN,W,27,6,8,0.75,0,0,0.0,0,0,0.0,3,12,15,1,1,0,0,0,12,11,1
22014,201600,0021400942,"MAR 09, 2015",NOP @ MIL,W,27,2,3,0.667,0,0,0.0,2,2,1.0,2,4,6,2,1,1,2,1,6,8,1
22014,201600,0021400923,"MAR 07, 2015",NOP vs. MEM,W,30,3,6,0.5,0,0,0.0,1,2,0.5,2,9,11,0,2,3,3,3,7,12,1
22014,201600,0021400919,"MAR 06, 2015",NOP vs. BOS,L,22,3,4,0.75,0,0,0.0,4,4,1.0,1,6,7,1,0,0,1,1,10,2,1
22014,201600,0021400903,"MAR 04, 2015",NOP vs. DET,W,23,1,7,0.143,0,0,0.0,0,0,0.0,5,6,11,0,1,0,1,0,2,-9,1
22014,201600,0021400889,"MAR 02, 2015",NOP @ DAL,L,28,1,3,0.333,0,0,0.0,0,0,0.0,2,5,7,0,1,0,3,1,2,-16,1
22014,201600,0021400884,"MAR 01, 2015",NOP @ DEN,W,25,3,5,0.6,0,0,0.0,3,5,0.6,2,14,16,3,1,0,0,0,9,6,1
22014,201600,0021400865,"FEB 27, 2015",NOP vs. MIA,W,26,2,3,0.667,0,0,0.0,1,1,1.0,1,9,10,0,1,1,1,0,5,-2,1
22014,201600,0021400849,"FEB 25, 2015",NOP vs. BKN,W,29,5,6,0.833,0,0,0.0,2,2,1.0,4,9,13,1,0,1,3,4,12,2,1
22014,201600,0021400833,"FEB 23, 2015",NOP vs. TOR,W,31,4,6,0.667,0,0,0.0,6,10,0.6,4,7,11,0,0,2,1,4,14,-7,1
22014,201600,0021400817,"FEB 21, 2015",NOP @ MIA,W,32,6,9,0.667,0,0,0.0,3,5,0.6,2,7,9,2,1,0,1,1,15,17,1
