SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22016,202722,0021601227,"APR 12, 2017",SAS @ UTA,L,12,2,5,0.4,2,5,0.4,1,1,1.0,0,1,1,0,1,0,1,1,7,6,1
22016,202722,0021601209,"APR 10, 2017",SAS @ POR,L,13,1,4,0.25,0,3,0.0,0,0,0.0,1,1,2,1,0,2,0,3,2,-9,1
22016,202722,0021601193,"APR 08, 2017",SAS vs. LAC,L,2,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1
22016,202722,0021601183,"APR 07, 2017",SAS @ DAL,W,39,7,13,0.538,5,9,0.556,0,0,0.0,3,1,4,1,2,0,1,0,19,7,1
22016,202722,0021601170,"APR 05, 2017",SAS vs. LAL,L,23,5,11,0.455,4,10,0.4,0,0,0.0,0,1,1,1,0,1,2,2,14,-1,1
22016,202722,0021601151,"APR 02, 2017",SAS vs. UTA,W,34,4,8,0.5,3,6,0.5,0,0,0.0,0,4,4,1,1,0,0,2,11,10,1
22016,202722,0021601118,"MAR 29, 2017",SAS vs. GSW,L,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,1
22016,202722,0021601099,"MAR 27, 2017",SAS vs. CLE,W,11,1,3,0.333,1,2,0.5,0,0,0.0,0,2,2,1,0,0,1,0,3,0,1
22016,202722,0021601085,"MAR 25, 2017",SAS vs. NYK,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-4,1
22016,202722,0021601056,"MAR 21, 2017",SAS @ MIN,W,6,0,1,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,1,0,0,-5,1
22016,202722,0021601042,"MAR 19, 2017",SAS vs. SAC,W,15,1,3,0.333,0,2,0.0,0,0,0.0,0,1,1,0,0,0,0,1,2,-17,1
22016,202722,0021601033,"MAR 18, 2017",SAS @ MEM,L,8,1,2,0.5,1,2,0.5,0,0,0.0,0,2,2,1,0,1,1,3,3,4,1
22016,202722,0021600994,"MAR 13, 2017",SAS vs. ATL,W,14,3,6,0.5,2,5,0.4,0,0,0.0,0,1,1,1,0,1,1,2,8,1,1
22016,202722,0021600980,"MAR 11, 2017",SAS vs. GSW,W,21,4,7,0.571,3,5,0.6,2,2,1.0,1,2,3,2,0,1,1,3,13,-1,1
22016,202722,0021600962,"MAR 09, 2017",SAS @ OKC,L,14,1,5,0.2,1,3,0.333,0,0,0.0,0,4,4,0,0,1,0,0,3,3,1
22016,202722,0021600957,"MAR 08, 2017",SAS vs. SAC,W,19,3,7,0.429,1,4,0.25,1,1,1.0,1,3,4,1,1,1,0,2,8,2,1
22016,202722,0021600917,"MAR 03, 2017",SAS @ NOP,W,2,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1
22016,202722,0021600902,"MAR 01, 2017",SAS vs. IND,W,7,1,1,1.0,1,1,1.0,0,0,0.0,0,1,1,0,1,0,2,1,3,5,1
22016,202722,0021600874,"FEB 26, 2017",SAS @ LAL,W,8,1,1,1.0,1,1,1.0,0,0,0.0,0,1,1,2,0,0,1,0,3,-3,1
22016,202722,0021600834,"FEB 15, 2017",SAS @ ORL,W,16,1,7,0.143,1,6,0.167,2,2,1.0,0,0,0,1,1,0,0,2,5,15,1
22016,202722,0021600825,"FEB 13, 2017",SAS @ IND,W,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1
22016,202722,0021600817,"FEB 12, 2017",SAS @ NYK,L,14,1,2,0.5,1,1,1.0,0,0,0.0,3,1,4,0,0,0,0,1,3,8,1
22016,202722,0021600801,"FEB 10, 2017",SAS @ DET,W,11,2,4,0.5,1,2,0.5,0,0,0.0,0,1,1,0,0,0,2,2,5,-6,1
22016,202722,0021600782,"FEB 08, 2017",SAS @ PHI,W,15,3,5,0.6,2,4,0.5,1,2,0.5,0,1,1,1,0,0,1,1,9,-5,1
22016,202722,0021600777,"FEB 06, 2017",SAS @ MEM,L,15,0,5,0.0,0,3,0.0,0,0,0.0,0,1,1,0,1,1,0,2,0,0,1
22016,202722,0021600762,"FEB 04, 2017",SAS vs. DEN,W,19,3,4,0.75,1,1,1.0,0,0,0.0,1,2,3,1,1,1,1,1,7,8,1
22016,202722,0021600744,"FEB 02, 2017",SAS vs. PHI,W,30,5,14,0.357,2,8,0.25,0,0,0.0,2,4,6,3,2,0,2,2,12,19,1
22016,202722,0021600727,"JAN 31, 2017",SAS vs. OKC,W,23,1,6,0.167,0,4,0.0,0,1,0.0,2,3,5,1,1,1,1,0,2,21,1
22016,202722,0021600717,"JAN 29, 2017",SAS vs. DAL,L,17,2,5,0.4,1,3,0.333,1,1,1.0,0,3,3,1,0,2,0,2,6,-3,1
22016,202722,0021600701,"JAN 27, 2017",SAS @ NOP,L,20,6,9,0.667,5,7,0.714,0,0,0.0,0,1,1,0,1,1,0,2,17,-14,1
22016,202722,0021600674,"JAN 24, 2017",SAS @ TOR,W,15,4,6,0.667,2,4,0.5,2,2,1.0,0,0,0,2,1,0,0,0,12,2,1
22016,202722,0021600666,"JAN 23, 2017",SAS @ BKN,W,12,3,5,0.6,2,4,0.5,3,3,1.0,0,2,2,2,0,0,0,5,11,8,1
22016,202722,0021600639,"JAN 19, 2017",SAS vs. DEN,W,15,1,2,0.5,1,2,0.5,1,2,0.5,0,2,2,2,0,0,0,2,4,-6,1
22016,202722,0021600625,"JAN 17, 2017",SAS vs. MIN,W,3,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-6,1
22016,202722,0021600605,"JAN 14, 2017",SAS @ PHX,L,4,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,3,1
22016,202722,0021600588,"JAN 12, 2017",SAS vs. LAL,W,11,2,5,0.4,1,4,0.25,0,0,0.0,0,3,3,2,0,0,0,3,5,7,1
22016,202722,0021600575,"JAN 10, 2017",SAS vs. MIL,L,19,4,7,0.571,3,6,0.5,0,0,0.0,0,0,0,2,0,1,2,2,11,8,1
22016,202722,0021600558,"JAN 07, 2017",SAS vs. CHA,W,18,5,6,0.833,4,5,0.8,7,8,0.875,0,1,1,2,1,0,0,2,21,19,1
22016,202722,0021600543,"JAN 05, 2017",SAS @ DEN,W,5,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,6,1
22016,202722,0021600525,"JAN 03, 2017",SAS vs. TOR,W,8,2,3,0.667,1,2,0.5,0,0,0.0,0,2,2,1,0,2,1,0,5,-4,1
22016,202722,0021600499,"DEC 30, 2016",SAS vs. POR,W,3,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,1,0,0,0,0,-2,1
22016,202722,0021600482,"DEC 28, 2016",SAS vs. PHX,W,3,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,3,0,5,1
22016,202722,0021600458,"DEC 25, 2016",SAS vs. CHI,W,2,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,1,0,0,0,0,3,1
22016,202722,0021600454,"DEC 23, 2016",SAS @ POR,W,7,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,4,1
22016,202722,0021600425,"DEC 20, 2016",SAS @ HOU,W,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,1,1,0,0,1
22016,202722,0021600412,"DEC 18, 2016",SAS vs. NOP,W,12,0,3,0.0,0,2,0.0,0,0,0.0,2,1,3,1,0,0,1,0,0,-4,1
22016,202722,0021600387,"DEC 15, 2016",SAS @ PHX,W,3,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-2,1
22016,202722,0021600383,"DEC 14, 2016",SAS vs. BOS,W,15,1,3,0.333,1,3,0.333,0,0,0.0,0,1,1,4,0,0,0,1,3,4,1
22016,202722,0021600353,"DEC 10, 2016",SAS vs. BKN,W,21,1,4,0.25,0,3,0.0,3,3,1.0,0,6,6,0,2,2,0,2,5,21,1
22016,202722,0021600319,"DEC 06, 2016",SAS @ MIN,W,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,-4,1
22016,202722,0021600309,"DEC 05, 2016",SAS @ MIL,W,8,0,3,0.0,0,3,0.0,1,2,0.5,0,1,1,1,0,0,1,4,1,-2,1
22016,202722,0021600272,"NOV 30, 2016",SAS @ DAL,W,15,2,2,1.0,1,1,1.0,2,2,1.0,0,0,0,0,0,0,0,1,7,7,1
22016,202722,0021600264,"NOV 29, 2016",SAS vs. ORL,L,6,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,1,0,1,0,-2,1
22016,202722,0021600240,"NOV 26, 2016",SAS @ WAS,W,11,0,2,0.0,0,2,0.0,0,0,0.0,0,1,1,1,0,1,0,0,0,4,1
22016,202722,0021600225,"NOV 25, 2016",SAS @ BOS,W,23,6,8,0.75,3,5,0.6,0,0,0.0,0,2,2,0,1,0,0,0,15,8,1
22016,202722,0021600213,"NOV 23, 2016",SAS @ CHA,W,11,4,4,1.0,3,3,1.0,0,0,0.0,0,0,0,0,0,1,2,0,11,-4,1
22016,202722,0021600206,"NOV 21, 2016",SAS vs. DAL,W,20,1,3,0.333,1,3,0.333,0,0,0.0,1,1,2,0,0,0,0,0,3,-5,1
