SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22017,1628386,0021701219,"APR 11, 2018",BKN @ BOS,L,19,4,5,0.8,0,0,0.0,2,2,1.0,0,7,7,0,0,1,0,4,10,-11,1
22017,1628386,0021701205,"APR 09, 2018",BKN vs. CHI,W,28,4,5,0.8,0,0,0.0,0,0,0.0,0,5,5,0,1,4,2,1,8,3,1
22017,1628386,0021701193,"APR 07, 2018",BKN @ CHI,W,21,4,6,0.667,1,1,1.0,0,0,0.0,1,4,5,0,0,4,0,2,9,13,1
22017,1628386,0021701178,"APR 05, 2018",BKN @ MIL,W,31,2,6,0.333,0,0,0.0,0,0,0.0,3,7,10,2,0,5,1,3,4,2,1
22017,1628386,0021701157,"APR 03, 2018",BKN @ PHI,L,20,1,1,1.0,0,0,0.0,3,6,0.5,1,1,2,0,0,2,2,0,5,-1,1
22017,1628386,0021701148,"APR 01, 2018",BKN vs. DET,L,30,6,9,0.667,1,1,1.0,2,4,0.5,1,5,6,0,0,3,2,5,15,4,1
22017,1628386,0021701141,"MAR 31, 2018",BKN @ MIA,W,19,5,9,0.556,0,0,0.0,2,2,1.0,1,2,3,1,1,2,2,2,12,8,1
22017,1628386,0021701117,"MAR 28, 2018",BKN @ ORL,W,28,6,9,0.667,0,1,0.0,3,5,0.6,4,4,8,1,1,1,1,1,15,5,1
22017,1628386,0021701094,"MAR 25, 2018",BKN vs. CLE,L,21,1,1,1.0,0,0,0.0,2,2,1.0,0,3,3,0,1,1,1,0,4,0,1
22017,1628386,0021701082,"MAR 23, 2018",BKN @ TOR,L,26,3,7,0.429,0,0,0.0,7,7,1.0,2,5,7,1,0,3,1,3,13,1,1
22017,1628386,0021701067,"MAR 21, 2018",BKN vs. CHA,L,26,3,4,0.75,0,1,0.0,0,0,0.0,4,5,9,0,0,4,2,6,6,-10,1
22017,1628386,0021701053,"MAR 19, 2018",BKN vs. MEM,W,23,2,3,0.667,0,0,0.0,2,3,0.667,1,4,5,1,0,1,1,3,6,2,1
22017,1628386,0021701037,"MAR 17, 2018",BKN vs. DAL,W,28,2,5,0.4,0,0,0.0,3,4,0.75,3,3,6,1,1,4,1,1,7,6,1
22017,1628386,0021701030,"MAR 16, 2018",BKN @ PHI,L,23,2,6,0.333,0,0,0.0,2,2,1.0,5,2,7,1,0,2,2,1,6,-9,1
22017,1628386,0021700999,"MAR 11, 2018",BKN vs. PHI,L,16,2,6,0.333,0,1,0.0,2,2,1.0,2,4,6,0,0,0,0,2,6,-7,1
22017,1628386,0021700972,"MAR 08, 2018",BKN @ CHA,W,21,5,8,0.625,0,0,0.0,3,4,0.75,4,3,7,1,0,1,0,4,13,12,1
22017,1628386,0021700963,"MAR 06, 2018",BKN @ GSW,L,20,3,4,0.75,0,0,0.0,0,0,0.0,2,0,2,0,0,0,3,2,6,9,1
22017,1628386,0021700948,"MAR 04, 2018",BKN @ LAC,L,17,3,5,0.6,0,1,0.0,1,1,1.0,2,1,3,2,0,1,5,2,7,-13,1
22017,1628386,0021700924,"MAR 01, 2018",BKN @ SAC,L,34,6,9,0.667,0,0,0.0,3,4,0.75,7,6,13,0,0,3,6,3,15,-1,1
22017,1628386,0021700908,"FEB 27, 2018",BKN @ CLE,L,28,4,8,0.5,0,0,0.0,5,6,0.833,0,5,5,3,0,0,0,2,13,0,1
22017,1628386,0021700899,"FEB 26, 2018",BKN vs. CHI,W,23,8,11,0.727,0,0,0.0,2,2,1.0,2,7,9,2,0,3,1,1,18,20,1
22017,1628386,0021700867,"FEB 22, 2018",BKN @ CHA,L,26,4,7,0.571,0,0,0.0,1,2,0.5,3,4,7,2,1,2,1,3,9,-12,1
22017,1628386,0021700856,"FEB 14, 2018",BKN vs. IND,L,20,4,7,0.571,0,0,0.0,2,3,0.667,2,4,6,0,0,0,4,2,10,4,1
22017,1628386,0021700843,"FEB 12, 2018",BKN vs. LAC,L,18,3,3,1.0,0,0,0.0,2,2,1.0,3,1,4,2,1,2,0,1,8,-7,1
22017,1628386,0021700826,"FEB 10, 2018",BKN vs. NOP,L,17,4,6,0.667,0,0,0.0,0,0,0.0,3,6,9,0,0,0,0,0,8,-6,1
22017,1628386,0021700805,"FEB 07, 2018",BKN @ DET,L,32,5,11,0.455,0,1,0.0,3,3,1.0,5,9,14,6,1,2,1,2,13,9,1
22017,1628386,0021700800,"FEB 06, 2018",BKN vs. HOU,L,23,6,11,0.545,0,1,0.0,4,4,1.0,1,1,2,1,1,0,0,0,16,8,1
22017,1628386,0021700785,"FEB 04, 2018",BKN vs. MIL,L,27,7,11,0.636,0,0,0.0,0,0,0.0,1,6,7,0,0,0,1,2,14,-21,1
22017,1628386,0021700768,"FEB 02, 2018",BKN vs. LAL,L,24,8,11,0.727,0,0,0.0,4,6,0.667,2,3,5,0,2,1,0,5,20,6,1
22017,1628386,0021700756,"JAN 31, 2018",BKN vs. PHI,W,26,5,6,0.833,0,0,0.0,6,6,1.0,5,7,12,3,0,2,4,3,16,-2,1
22017,1628386,0021700745,"JAN 30, 2018",BKN @ NYK,L,20,6,6,1.0,0,0,0.0,0,0,0.0,3,1,4,0,0,0,2,2,12,2,1
22017,1628386,0021700729,"JAN 27, 2018",BKN @ MIN,L,18,4,4,1.0,0,0,0.0,2,2,1.0,3,2,5,0,0,1,2,1,10,-22,1
22017,1628386,0021700719,"JAN 26, 2018",BKN @ MIL,L,20,6,8,0.75,0,0,0.0,0,0,0.0,3,3,6,1,1,1,0,1,12,0,1
22017,1628386,0021700697,"JAN 23, 2018",BKN @ OKC,L,23,4,6,0.667,1,1,1.0,3,6,0.5,4,7,11,1,0,1,0,3,12,4,1
22017,1628386,0021700685,"JAN 21, 2018",BKN @ DET,W,12,1,1,1.0,0,0,0.0,0,0,0.0,2,2,4,0,0,0,4,4,2,-6,2
22017,1628386,0021700668,"JAN 19, 2018",BKN vs. MIA,W,13,2,2,1.0,0,0,0.0,2,4,0.5,1,6,7,0,0,0,2,2,6,-6,1
22017,1628386,0021700655,"JAN 17, 2018",BKN vs. SAS,L,18,3,6,0.5,0,0,0.0,0,0,0.0,1,5,6,1,0,0,2,2,6,-9,1
22017,1628386,0021700642,"JAN 15, 2018",BKN vs. NYK,L,15,1,3,0.333,0,0,0.0,0,0,0.0,0,4,4,1,1,0,0,3,2,-3,1
22017,1628386,0021700630,"JAN 13, 2018",BKN @ WAS,L,29,6,10,0.6,0,0,0.0,4,5,0.8,3,5,8,1,0,0,1,2,16,8,1
22017,1628386,0021700621,"JAN 12, 2018",BKN @ ATL,W,15,2,4,0.5,0,0,0.0,2,2,1.0,1,2,3,0,0,0,0,0,6,-16,1
22017,1628386,0021700606,"JAN 10, 2018",BKN vs. DET,L,15,2,5,0.4,0,0,0.0,0,0,0.0,0,2,2,2,0,1,0,1,4,-12,1
22017,1628386,0021700592,"JAN 08, 2018",BKN vs. TOR,L,18,5,5,1.0,0,0,0.0,4,6,0.667,3,2,5,0,0,0,2,4,14,12,1
22017,1628386,0021700579,"JAN 06, 2018",BKN vs. BOS,L,11,0,0,0.0,0,0,0.0,0,0,0.0,0,3,3,0,1,1,5,3,0,4,1
22017,1628386,0021700557,"JAN 03, 2018",BKN vs. MIN,W,17,3,5,0.6,0,0,0.0,0,0,0.0,0,3,3,1,0,1,0,2,6,-5,1
22017,1628386,0021700545,"JAN 01, 2018",BKN vs. ORL,W,20,7,8,0.875,0,0,0.0,2,4,0.5,2,4,6,0,0,2,0,2,16,-5,1
22017,1628386,0021700539,"DEC 31, 2017",BKN @ BOS,L,16,1,4,0.25,0,0,0.0,2,2,1.0,1,4,5,1,1,1,1,1,4,-10,1
22017,1628386,0021700523,"DEC 29, 2017",BKN @ MIA,W,20,5,10,0.5,0,1,0.0,2,2,1.0,5,4,9,0,0,1,1,1,12,17,1
22017,1628386,0021700511,"DEC 27, 2017",BKN @ NOP,L,19,1,8,0.125,1,1,1.0,0,0,0.0,2,2,4,0,1,2,1,2,3,-5,1
22017,1628386,0021700502,"DEC 26, 2017",BKN @ SAS,L,21,6,11,0.545,0,1,0.0,0,0,0.0,5,4,9,1,0,0,2,3,12,-7,1
22017,1628386,0021700482,"DEC 23, 2017",BKN @ IND,L,18,1,4,0.25,0,1,0.0,2,2,1.0,5,1,6,0,0,0,0,2,4,-10,1
22017,1628386,0021700473,"DEC 22, 2017",BKN vs. WAS,W,18,4,6,0.667,0,0,0.0,2,2,1.0,2,4,6,0,1,1,1,2,10,8,1
22017,1628386,0021700457,"DEC 20, 2017",BKN vs. SAC,L,20,0,3,0.0,0,0,0.0,0,0,0.0,1,3,4,0,1,3,2,2,0,-2,1
22017,1628386,0021700439,"DEC 17, 2017",BKN vs. IND,L,17,3,5,0.6,0,0,0.0,3,3,1.0,1,4,5,0,0,0,1,1,9,-9,1
22017,1628386,0021700414,"DEC 14, 2017",BKN vs. NYK,L,10,1,4,0.25,0,0,0.0,0,0,0.0,0,1,1,0,0,0,1,3,2,-15,1
