SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22016,1627736,0021601225,"APR 12, 2017",DEN @ OKC,W,40,8,17,0.471,1,4,0.25,0,0,0.0,1,2,3,3,1,0,2,2,17,19,1
22016,1627736,0021601214,"APR 11, 2017",DEN @ DAL,W,32,6,12,0.5,2,7,0.286,2,2,1.0,2,3,5,2,2,0,0,2,16,18,1
22016,1627736,0021601184,"APR 07, 2017",DEN vs. NOP,W,3,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,0,-8,1
22016,1627736,0021600998,"MAR 13, 2017",DEN vs. LAL,W,3,1,1,1.0,0,0,0.0,0,0,0.0,0,2,2,0,0,0,1,0,2,0,1
22016,1627736,0021600827,"FEB 13, 2017",DEN vs. GSW,W,7,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,2,0,0,-2,1
22016,1627736,0021600811,"FEB 11, 2017",DEN @ CLE,L,3,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2,1
22016,1627736,0021600785,"FEB 08, 2017",DEN @ ATL,L,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,1
22016,1627736,0021600776,"FEB 06, 2017",DEN vs. DAL,W,2,2,3,0.667,0,0,0.0,0,0,0.0,1,0,1,1,0,0,0,1,4,1,1
22016,1627736,0021600762,"FEB 04, 2017",DEN @ SAS,L,9,2,3,0.667,1,1,1.0,0,0,0.0,0,0,0,1,0,0,1,0,5,0,1
22016,1627736,0021600737,"FEB 01, 2017",DEN vs. MEM,L,6,2,2,1.0,1,1,1.0,2,2,1.0,0,0,0,1,1,0,1,0,7,0,1
22016,1627736,0021600658,"JAN 21, 2017",DEN vs. LAC,W,3,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,1,0,0,1,0,0,1
22016,1627736,0021600589,"JAN 12, 2017",DEN vs. IND,W,3,2,2,1.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,4,0,1
22016,1627736,0021600526,"JAN 03, 2017",DEN vs. SAC,L,1,1,1,1.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,2,5,1
22016,1627736,0021600290,"DEC 02, 2016",DEN vs. HOU,L,4,2,3,0.667,1,2,0.5,0,0,0.0,0,0,0,0,1,0,0,0,5,4,1
22016,1627736,0021600246,"NOV 27, 2016",DEN @ PHX,W,6,1,5,0.2,1,3,0.333,0,0,0.0,0,1,1,0,0,0,0,0,3,13,1
22016,1627736,0021600221,"NOV 23, 2016",DEN @ UTA,L,12,1,5,0.2,0,2,0.0,3,4,0.75,0,1,1,1,1,0,0,2,5,-2,1
22016,1627736,0021600197,"NOV 20, 2016",DEN vs. UTA,W,2,0,0,0.0,0,0,0.0,1,2,0.5,0,0,0,0,0,0,0,1,1,-4,1
22016,1627736,0021600166,"NOV 16, 2016",DEN vs. PHX,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1
22016,1627736,0021600144,"NOV 13, 2016",DEN @ POR,L,6,0,3,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,8,1
22016,1627736,0021600119,"NOV 10, 2016",DEN vs. GSW,L,15,5,10,0.5,2,5,0.4,0,0,0.0,0,2,2,1,0,0,0,0,12,5,1
22016,1627736,0021600091,"NOV 06, 2016",DEN @ BOS,W,2,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,0,-5,1
22016,1627736,0021600082,"NOV 05, 2016",DEN @ DET,L,5,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,7,1
22017,1627736,0021701191,"APR 07, 2018",DEN @ LAC,W,2,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,0,3,1,1
22017,1627736,0021701152,"APR 01, 2018",DEN vs. MIL,W,2,0,0,0.0,0,0,0.0,2,4,0.5,0,0,0,0,0,0,0,0,2,-6,1
22017,1627736,0021701105,"MAR 26, 2018",DEN @ PHI,L,5,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,0,0,1,0,0,3,-3,1
22017,1627736,0021701069,"MAR 21, 2018",DEN @ CHI,W,12,1,3,0.333,1,2,0.5,0,0,0.0,0,0,0,1,0,0,1,0,3,-10,1
22017,1627736,0021701054,"MAR 19, 2018",DEN @ MIA,L,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-2,1
22017,1627736,0021701026,"MAR 15, 2018",DEN vs. DET,W,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-2,1
22017,1627736,0021700996,"MAR 11, 2018",DEN vs. SAC,W,7,1,3,0.333,1,2,0.5,0,0,0.0,1,1,2,1,0,0,0,0,3,-4,1
22017,1627736,0021700970,"MAR 07, 2018",DEN vs. CLE,L,7,1,4,0.25,1,3,0.333,0,0,0.0,0,0,0,0,0,0,1,1,3,-4,1
22017,1627736,0021700961,"MAR 06, 2018",DEN @ DAL,L,17,3,4,0.75,1,2,0.5,3,3,1.0,0,3,3,1,1,0,0,0,10,6,1
22017,1627736,0021700937,"MAR 03, 2018",DEN @ CLE,W,5,1,2,0.5,1,1,1.0,0,0,0.0,0,0,0,0,0,0,0,0,3,3,1
22017,1627736,0021700912,"FEB 27, 2018",DEN vs. LAC,L,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,1
22017,1627736,0021700896,"FEB 25, 2018",DEN vs. HOU,L,21,3,10,0.3,2,5,0.4,1,2,0.5,0,2,2,1,1,1,1,1,9,-1,1
22017,1627736,0021700880,"FEB 23, 2018",DEN vs. SAS,W,7,1,1,1.0,1,1,1.0,0,0,0.0,0,0,0,1,1,0,0,0,3,-4,1
22017,1627736,0021700865,"FEB 15, 2018",DEN @ MIL,W,5,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-6,1
22017,1627736,0021700852,"FEB 13, 2018",DEN vs. SAS,W,13,1,2,0.5,0,0,0.0,0,0,0.0,0,1,1,0,0,0,1,0,2,-4,1
22017,1627736,0021700832,"FEB 10, 2018",DEN @ PHX,W,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,1,0,0,0,-3,1
22017,1627736,0021700823,"FEB 09, 2018",DEN @ HOU,L,17,3,6,0.5,0,1,0.0,1,1,1.0,0,1,1,1,0,0,0,0,7,2,1
22017,1627736,0021700794,"FEB 05, 2018",DEN vs. CHA,W,2,1,2,0.5,0,1,0.0,0,0,0.0,0,0,0,0,0,0,1,0,2,2,1
22017,1627736,0021700782,"FEB 03, 2018",DEN vs. GSW,W,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-3,1
22017,1627736,0021700750,"JAN 30, 2018",DEN @ SAS,L,13,2,3,0.667,0,0,0.0,0,0,0.0,0,2,2,0,0,1,1,0,4,-1,1
22017,1627736,0021700712,"JAN 25, 2018",DEN vs. NYK,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-1,1
22017,1627736,0021700671,"JAN 19, 2018",DEN vs. PHX,L,13,1,2,0.5,1,2,0.5,0,0,0.0,0,0,0,0,1,0,0,0,3,-13,1
22017,1627736,0021700662,"JAN 17, 2018",DEN @ LAC,L,10,2,3,0.667,0,1,0.0,0,0,0.0,1,0,1,1,2,0,0,1,4,0,1
22017,1627736,0021700651,"JAN 16, 2018",DEN vs. DAL,W,14,1,5,0.2,1,3,0.333,0,0,0.0,0,0,0,0,0,0,0,1,3,-6,2
22017,1627736,0021700633,"JAN 13, 2018",DEN @ SAS,L,17,0,6,0.0,0,3,0.0,0,0,0.0,2,3,5,0,0,0,1,1,0,-12,1
22017,1627736,0021700625,"JAN 12, 2018",DEN vs. MEM,W,24,3,9,0.333,1,4,0.25,2,3,0.667,1,1,2,1,1,0,0,4,9,19,1
22017,1627736,0021700612,"JAN 10, 2018",DEN vs. ATL,L,3,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,1,0,0,0,1,0,-2,1
22017,1627736,0021700597,"JAN 08, 2018",DEN @ GSW,L,3,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,-1,1
22017,1627736,0021700585,"JAN 06, 2018",DEN @ SAC,L,17,1,2,0.5,1,2,0.5,0,0,0.0,0,3,3,1,0,0,1,0,3,5,1
22017,1627736,0021700574,"JAN 05, 2018",DEN vs. UTA,W,17,1,4,0.25,0,2,0.0,0,0,0.0,0,3,3,1,2,0,0,1,2,-3,1
22017,1627736,0021700563,"JAN 03, 2018",DEN vs. PHX,W,16,4,5,0.8,1,2,0.5,1,2,0.5,0,2,2,3,1,1,1,1,10,0,1
22017,1627736,0021700503,"DEC 26, 2017",DEN vs. UTA,W,2,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,7,1
22017,1627736,0021700489,"DEC 23, 2017",DEN @ GSW,W,9,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,3,1
22017,1627736,0021700478,"DEC 22, 2017",DEN @ POR,W,1,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,-1,1
22017,1627736,0021700462,"DEC 20, 2017",DEN vs. MIN,L,6,1,4,0.25,1,3,0.333,0,0,0.0,0,0,0,1,0,0,1,0,3,-2,2
22017,1627736,0021700447,"DEC 18, 2017",DEN @ OKC,L,10,1,2,0.5,1,1,1.0,0,0,0.0,0,0,0,0,1,0,0,2,3,7,1
22017,1627736,0021700427,"DEC 15, 2017",DEN vs. NOP,W,10,0,2,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,2,2
22017,1627736,0021700407,"DEC 13, 2017",DEN @ BOS,L,18,3,8,0.375,0,2,0.0,2,2,1.0,1,2,3,0,0,0,1,1,8,-16,1
22017,1627736,0021700398,"DEC 12, 2017",DEN @ DET,W,24,4,11,0.364,0,2,0.0,0,0,0.0,0,4,4,0,0,0,1,3,8,-9,1
22017,1627736,0021700387,"DEC 10, 2017",DEN @ IND,L,17,1,5,0.2,0,3,0.0,2,2,1.0,1,0,1,1,0,1,1,1,4,8,1
22017,1627736,0021700370,"DEC 08, 2017",DEN @ ORL,W,29,5,9,0.556,2,4,0.5,0,0,0.0,0,4,4,3,0,0,1,2,12,11,1
22017,1627736,0021700360,"DEC 06, 2017",DEN @ NOP,L,17,3,7,0.429,2,4,0.5,0,1,0.0,0,1,1,2,1,0,1,0,8,4,1
22017,1627736,0021700347,"DEC 04, 2017",DEN @ DAL,L,8,0,0,0.0,0,0,0.0,2,2,1.0,1,2,3,0,0,1,1,0,2,2,1
22017,1627736,0021700301,"NOV 28, 2017",DEN @ UTA,L,11,1,2,0.5,0,1,0.0,1,2,0.5,0,2,2,1,1,0,1,0,3,-7,1
22017,1627736,0021700274,"NOV 24, 2017",DEN vs. MEM,W,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,2
22017,1627736,0021700259,"NOV 22, 2017",DEN @ HOU,L,8,3,5,0.6,2,2,1.0,1,2,0.5,1,2,3,0,1,0,2,0,9,17,2
22017,1627736,0021700251,"NOV 20, 2017",DEN @ SAC,W,3,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,2,-3,1
22017,1627736,0021700226,"NOV 17, 2017",DEN vs. NOP,W,5,2,4,0.5,1,1,1.0,2,2,1.0,0,0,0,1,0,0,0,0,7,7,1
22017,1627736,0021700198,"NOV 13, 2017",DEN @ POR,L,6,0,2,0.0,0,1,0.0,2,2,1.0,1,0,1,0,0,0,0,0,2,-4,1
22017,1627736,0021700185,"NOV 11, 2017",DEN vs. ORL,W,8,2,4,0.5,0,2,0.0,0,0,0.0,1,1,2,0,0,0,0,0,4,4,1
22017,1627736,0021700168,"NOV 09, 2017",DEN vs. OKC,W,6,1,1,1.0,0,0,0.0,0,1,0.0,0,3,3,0,0,0,1,0,2,0,1
22017,1627736,0021700155,"NOV 07, 2017",DEN vs. BKN,W,16,2,6,0.333,0,3,0.0,0,0,0.0,0,2,2,1,0,0,0,2,4,-16,1
22017,1627736,0021700135,"NOV 04, 2017",DEN vs. GSW,L,26,1,6,0.167,1,4,0.25,0,0,0.0,1,6,7,3,0,0,2,1,3,14,1
22017,1627736,0021700127,"NOV 03, 2017",DEN vs. MIA,W,9,0,1,0.0,0,1,0.0,0,2,0.0,0,0,0,0,0,0,1,2,0,5,1
22017,1627736,0021700114,"NOV 01, 2017",DEN vs. TOR,W,12,3,7,0.429,1,3,0.333,0,0,0.0,1,1,2,0,0,0,0,2,7,-19,2
22017,1627736,0021700094,"OCT 30, 2017",DEN @ NYK,L,6,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,3,0,0,1
