SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22017,1628425,0021701223,"APR 11, 2018",MIL @ PHI,L,33,2,10,0.2,1,5,0.2,0,0,0.0,1,3,4,1,0,2,1,2,5,-15,1
22017,1628425,0021701208,"APR 09, 2018",MIL vs. ORL,W,2,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,0,0,-2,1
22017,1628425,0021701178,"APR 05, 2018",MIL vs. BKN,L,14,2,3,0.667,1,2,0.5,0,0,0.0,0,3,3,0,0,0,0,2,5,7,1
22017,1628425,0021701162,"APR 03, 2018",MIL vs. BOS,W,15,0,2,0.0,0,1,0.0,0,0,0.0,1,2,3,2,0,0,1,5,0,8,1
22017,1628425,0021701152,"APR 01, 2018",MIL @ DEN,L,8,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,1,0,-5,1
22017,1628425,0021701136,"MAR 30, 2018",MIL @ LAL,W,4,0,1,0.0,0,1,0.0,2,2,1.0,0,0,0,0,0,0,0,1,2,-4,1
22017,1628425,0021701115,"MAR 27, 2018",MIL @ LAC,L,9,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0,5,1
22017,1628425,0021701083,"MAR 23, 2018",MIL @ CHI,W,8,1,5,0.2,0,3,0.0,0,0,0.0,0,1,1,0,0,0,0,1,2,-14,1
22017,1628425,0021701070,"MAR 21, 2018",MIL vs. LAC,L,12,3,4,0.75,1,1,1.0,0,0,0.0,2,1,3,1,0,0,1,3,7,-4,1
22017,1628425,0021701050,"MAR 19, 2018",MIL @ CLE,L,6,0,1,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,0,0,1,0,-2,1
22017,1628425,0021701041,"MAR 17, 2018",MIL vs. ATL,W,8,0,0,0.0,0,0,0.0,0,0,0.0,0,2,2,0,1,0,0,1,0,-4,1
22017,1628425,0021701016,"MAR 14, 2018",MIL @ ORL,L,10,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,2,0,-19,1
22017,1628425,0021701002,"MAR 12, 2018",MIL @ MEM,W,20,5,6,0.833,0,0,0.0,0,0,0.0,0,4,4,2,1,0,0,0,10,7,1
