SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22021,1629646,0022100869,"FEB 15, 2022",PHI vs. BOS,L,7,2,4,0.5,0,0,0.0,1,1,1.0,2,0,2,0,1,0,0,1,5,-3,1
22021,1629646,0022100761,"JAN 31, 2022",PHI vs. MEM,W,9,1,3,0.333,0,0,0.0,0,0,0.0,1,3,4,0,0,2,1,2,2,-4,1
22021,1629646,0022100668,"JAN 19, 2022",PHI vs. ORL,W,4,0,1,0.0,0,1,0.0,0,0,0.0,0,1,1,1,0,0,0,2,0,-9,1
22021,1629646,0022100656,"JAN 17, 2022",PHI @ WAS,L,4,2,2,1.0,0,0,0.0,0,0,0.0,1,0,1,0,0,0,0,0,4,2,1
22021,1629646,0022100619,"JAN 12, 2022",PHI vs. CHA,L,1,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,2,1,1
22021,1629646,0022100711,"JAN 10, 2022",PHI @ HOU,W,5,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,0,1,1,0,2,0,-5,1
22021,1629646,0022100582,"JAN 07, 2022",PHI vs. SAS,W,2,0,1,0.0,0,0,0.0,0,0,0.0,1,1,2,0,0,1,0,1,0,0,1
22021,1629646,0022100552,"JAN 03, 2022",PHI vs. HOU,W,2,1,1,1.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,2,-6,1
22021,1629646,0022100495,"DEC 26, 2021",PHI @ WAS,W,6,0,1,0.0,0,0,0.0,0,0,0.0,1,0,1,2,0,0,2,1,0,5,1
22021,1629646,0022100478,"DEC 23, 2021",PHI vs. ATL,L,12,3,3,1.0,0,0,0.0,2,2,1.0,3,5,8,1,1,1,0,1,8,9,1
22021,1629646,0022100457,"DEC 20, 2021",PHI @ BOS,W,8,0,0,0.0,0,0,0.0,0,0,0.0,0,3,3,1,0,0,1,4,0,1,1
