SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
22014,201571,0021401222,"APR 15, 2015",OKC @ MIN,W,24,2,3,0.667,1,1,1.0,0,0,0.0,0,0,0,4,0,0,3,0,5,8,1
22014,201571,0021401209,"APR 13, 2015",OKC vs. POR,W,14,1,5,0.2,0,0,0.0,0,0,0.0,0,2,2,2,0,0,0,0,2,-2,1
22014,201571,0021401197,"APR 12, 2015",OKC @ IND,L,15,0,5,0.0,0,2,0.0,0,0,0.0,0,0,0,1,0,0,0,1,0,2,1
22014,201571,0021401183,"APR 10, 2015",OKC vs. SAC,W,25,2,7,0.286,1,6,0.167,3,3,1.0,0,0,0,5,0,0,1,3,8,3,1
22014,201571,0021401157,"APR 07, 2015",OKC vs. SAS,L,22,2,6,0.333,1,3,0.333,0,0,0.0,0,2,2,4,1,0,0,1,5,-5,1
22014,201571,0021401147,"APR 05, 2015",OKC vs. HOU,L,24,1,4,0.25,1,4,0.25,0,0,0.0,0,1,1,1,1,0,2,0,3,-9,1
22014,201571,0021401132,"APR 03, 2015",OKC @ MEM,L,17,1,4,0.25,0,1,0.0,1,2,0.5,1,1,2,5,0,0,0,1,3,-10,1
22014,201571,0021401120,"APR 01, 2015",OKC vs. DAL,L,20,1,4,0.25,1,2,0.5,0,0,0.0,0,0,0,1,0,0,0,0,3,-4,1
22014,201571,0021401100,"MAR 29, 2015",OKC @ PHX,W,32,6,9,0.667,4,5,0.8,3,3,1.0,0,1,1,3,1,0,2,3,19,15,1
22014,201571,0021401090,"MAR 28, 2015",OKC @ UTA,L,29,2,6,0.333,1,4,0.25,1,2,0.5,0,3,3,1,0,0,1,0,6,2,1
22014,201571,0021401071,"MAR 25, 2015",OKC @ SAS,L,28,2,7,0.286,2,4,0.5,0,0,0.0,0,1,1,5,0,0,1,0,6,-17,1
22014,201571,0021401056,"MAR 24, 2015",OKC vs. LAL,W,22,3,5,0.6,1,2,0.5,0,0,0.0,0,2,2,5,2,0,0,1,7,4,1
22014,201571,0021401038,"MAR 22, 2015",OKC vs. MIA,W,24,1,7,0.143,1,3,0.333,0,0,0.0,2,2,4,2,0,1,3,1,3,15,1
22014,201571,0021401026,"MAR 20, 2015",OKC vs. ATL,W,21,1,4,0.25,0,1,0.0,0,0,0.0,1,2,3,1,0,0,0,1,2,4,1
22014,201571,0021401011,"MAR 18, 2015",OKC vs. BOS,W,21,3,5,0.6,0,2,0.0,4,4,1.0,0,1,1,2,1,0,3,0,10,-7,1
22014,201571,0021400996,"MAR 16, 2015",OKC @ DAL,L,24,3,11,0.273,0,7,0.0,0,0,0.0,0,5,5,2,1,0,1,0,6,-9,1
22014,201571,0021400982,"MAR 15, 2015",OKC vs. CHI,W,23,3,4,0.75,3,4,0.75,2,2,1.0,0,0,0,3,0,0,5,4,11,2,1
22014,201571,0021400971,"MAR 13, 2015",OKC vs. MIN,W,24,4,11,0.364,1,4,0.25,0,0,0.0,0,2,2,5,1,0,1,0,9,1,1
22014,201571,0021400957,"MAR 11, 2015",OKC vs. LAC,L,22,0,2,0.0,0,0,0.0,2,2,1.0,0,1,1,3,0,0,2,4,2,5,1
22014,201571,0021400936,"MAR 08, 2015",OKC vs. TOR,W,25,2,5,0.4,2,5,0.4,0,2,0.0,0,3,3,5,0,0,1,0,6,-4,1
22014,201571,0021400909,"MAR 05, 2015",OKC @ CHI,L,19,4,7,0.571,2,4,0.5,0,0,0.0,0,1,1,3,1,0,0,1,10,-11,1
22014,201571,0021400904,"MAR 04, 2015",OKC vs. PHI,W,37,6,13,0.462,2,5,0.4,3,3,1.0,0,4,4,2,2,0,2,4,17,13,1
22014,201571,0021400878,"MAR 01, 2015",OKC @ LAL,W,41,6,15,0.4,4,10,0.4,2,2,1.0,2,7,9,5,1,0,2,1,18,11,1
22014,201571,0021400869,"FEB 27, 2015",OKC @ POR,L,20,2,7,0.286,0,3,0.0,2,2,1.0,0,1,1,4,2,0,0,1,6,4,1
22014,201571,0021400855,"FEB 26, 2015",OKC @ PHX,L,27,5,8,0.625,1,2,0.5,2,2,1.0,1,4,5,3,0,0,1,1,13,-8,1
22014,201571,0021400840,"FEB 24, 2015",OKC vs. IND,W,25,1,6,0.167,1,4,0.25,0,0,0.0,0,2,2,7,1,0,1,0,3,6,1
22014,201571,0021400826,"FEB 22, 2015",OKC vs. DEN,W,30,2,7,0.286,2,5,0.4,2,2,1.0,0,3,3,2,1,0,3,2,8,4,1
22014,201571,0021400816,"FEB 21, 2015",OKC @ CHA,W,23,3,9,0.333,2,3,0.667,4,5,0.8,0,3,3,2,0,0,0,2,12,10,1
22014,201571,0021400790,"FEB 11, 2015",DET vs. SAS,L,34,8,18,0.444,2,6,0.333,4,4,1.0,0,3,3,6,0,0,5,2,22,-19,1
22014,201571,0021400783,"FEB 10, 2015",DET @ CHA,W,28,5,14,0.357,1,3,0.333,7,7,1.0,0,1,1,5,1,0,1,0,18,13,1
22014,201571,0021400769,"FEB 08, 2015",DET vs. MIN,L,35,7,16,0.438,2,5,0.4,4,4,1.0,1,1,2,8,0,0,1,3,20,-10,1
22014,201571,0021400751,"FEB 06, 2015",DET vs. DEN,W,34,6,10,0.6,2,3,0.667,8,8,1.0,0,2,2,11,0,0,5,1,22,16,1
22014,201571,0021400731,"FEB 04, 2015",DET @ IND,L,32,4,14,0.286,1,3,0.333,3,3,1.0,0,2,2,6,0,0,3,4,12,-8,1
22014,201571,0021400727,"FEB 03, 2015",DET vs. MIA,W,35,8,14,0.571,2,3,0.667,7,7,1.0,0,4,4,13,1,0,0,0,25,37,1
22014,201571,0021400709,"JAN 31, 2015",DET vs. HOU,W,37,8,13,0.615,1,2,0.5,11,13,0.846,0,2,2,12,2,0,5,0,28,22,1
22014,201571,0021400682,"JAN 28, 2015",DET @ PHI,L,34,0,7,0.0,0,4,0.0,2,2,1.0,0,1,1,4,2,0,3,0,2,-23,1
22014,201571,0021400676,"JAN 27, 2015",DET vs. CLE,L,36,8,15,0.533,3,6,0.5,0,0,0.0,1,3,4,9,2,0,5,1,19,-9,1
22014,201571,0021400664,"JAN 25, 2015",DET @ TOR,L,37,12,20,0.6,5,9,0.556,6,6,1.0,0,4,4,8,0,0,2,1,35,-3,1
22014,201571,0021400653,"JAN 24, 2015",DET @ MIL,L,15,1,7,0.143,0,1,0.0,0,0,0.0,0,0,0,0,2,0,2,0,2,-17,1
22014,201571,0021400629,"JAN 21, 2015",DET vs. ORL,W,15,2,9,0.222,1,2,0.5,0,0,0.0,1,1,2,5,0,0,2,0,5,-14,0
22014,201571,0021400613,"JAN 19, 2015",DET @ ATL,L,18,4,5,0.8,0,1,0.0,0,0,0.0,0,0,0,3,0,0,3,1,8,-5,1
22014,201571,0021400601,"JAN 17, 2015",DET vs. PHI,W,26,3,6,0.5,0,3,0.0,0,0,0.0,0,3,3,10,2,0,2,2,6,13,1
22014,201571,0021400587,"JAN 16, 2015",DET @ IND,W,14,0,1,0.0,0,0,0.0,0,0,0.0,0,4,4,4,0,0,4,1,0,-18,1
